//Reference=MNI152
//Warburton et al., 1996; generation of verb given a noun: generation > rest	(semantic - generation)	
//Subjects=9		
//Peterson et al., 1999; Incongruent > congruent		
//Subjects=34		
17.05	-8.29	16.91
-13.68	7.66	6.01
-14.64	-8.55	17.11
8.65	-22.01	17.9
-7.2	-22.15	18
-23.36	45.84	-6.54
22.08	53.13	2.68
23.16	53.75	12.62
20.03	50.13	22.88
-45.43	38.03	24.09
-44.34	34.44	34.32
47.49	39.69	3.45
46.49	39.84	23.43
-52.76	11.09	15.99
-48.48	11.29	35.93
52.93	11.53	25.33
-6.31	29.95	24.41
-6.25	22.15	34.94
8.48	30.07	24.32
-50.45	-54.19	0.47
-51.71	-1.67	-3.12
-27.06	-85.95	12.5
-19.6	-93.69	22.97
-17.53	-75.2	31.68
-19.6	-79.86	42
31.06	-86.52	12.19
21.6	-93.34	22.7
20.5	-74.88	31.44
21.61	-80.57	41.81
-13.47	-53.88	0.23
-14.32	-72.91	51.48
16.32	-72.65	51.28
-51.72	10.49	6.04
-50.51	-9.73	37.38
53.93	11.37	5.35
53.04	-9.92	36.78
-52.51	-46.08	29.89
-41.88	-50.03	50.08
55.26	-45.18	29.2
45.82	-49.29	49.51
		
//Piai et al., 2013; Incongruent > congruent (Stroop task)		
//Subjects=23		
36	22	-14
38	28	2
12	10	8
14	12	-6
16	-6	10
		
//Purmann et al., 2015; Incompatible > compatible		
//Subjects=18		
42	13	-5
48	8	22
-44	9	6
-32	-8	56
-30	-51	42
1	12	48
-4	-60	44
	
//Roelofs et al., 2006; Incongruent > congruent (word task)		
//Subjects=12		
-3.13	34.79	34.05
-7.4	40.51	24.81
-8.25	18	70.75
-6.1	5.27	69.39
-19.87	-1.38	48.84
-22.22	53.54	32.88
-47.51	15.98	8.96
58.11	33.16	16.05
-51.46	-38.11	39.33
47.9	-37.58	50.92
0.02	25.19	14.71
	
//Terry et al., 2012; Incongruent > congruent (Stroop task)		
//Subjects=20		
-30	-63	42
26	-57	40
30	-81	15
-3	-61	39
36	-82	-3
		
//Ye & Zhou, 2009; Incongruent > congruent (Stroop task)		
//Subjects=19		
0	16	50
-38	28	0
-44	14	22
-40	-46	52
-40	-86	-6
-42	-56	-32
-50	-54	-20
40	22	8
32	30	-14
50	14	2
38	-86	-6
34	-86	4
44	-50	-28
54	-50	-22
	
//Zoccatelli et al., 2010; Incongruent > congruent (colour-word Stroop task)		
//Subjects=10		
1.17	7.81	23.67
6.47	15.38	43.09
45.8	-47.53	43.84
-33.42	-61.41	35.27
48.68	17.87	26.03
-43.19	7.85	30.58
35.82	47.65	-2.57
-27.57	54.04	7.35
39.06	25.21	-7.71
-30.65	18.53	-3.52
-59.01	-36.3	-16.24
42.52	-70.93	-27.79
-20.96	-52.75	-31.99
		
//Zysset et al., 2001; Incongruent > congruent		
//Subjects=9		
-37.91	7.89	30.55
-29.34	-54.62	-9.61
34.04	-51.01	-11.34
-13.28	-103.26	3.61
		
//Kelley et al., 2013; Incongruent > congruent		
//Subjects=15		
33	11	-2
		
//Yoon et al., 2012; Incongruent > congruent		
//Subjects=17		
-15	-97	-2
9	-91	-11
			
//Berron et al., 2015; Incongruent > congruent (flanker)		
//Subjects=24		
-4	32	54
50	18	27
0	-48	43
2	-42	48
4	2	1
-4	8	-2
6	20	-5
0	-44	-2
12	-34	-5
-4	-22	9

//Böckler et al., 2016; Incongruent gaze cues > congruent gaze cues		
//Subjects=21		
-26	-2	54
-36	12	34
26	4	50
50	16	34
-42	-42	50
38	-66	26
-38	-70	20
		
//Brass et al., 2005; Incongruent > congruent (Imitation-inhibition)		
//Subjects=10		
2	54.01	2.74
-41.31	46.94	-3.18
44.42	6.69	-.93
-.77	-25.79	43.74
59.51	-51.45	29.6
-2.7	-69.52	53.4
-35.46	-69.8	53.61
43.63	-76.48	-15.21

//Christakou et al., 2009; Incongruent > congruent		
//Subjects=63		
-30.65	20.83	-.35
39.06	24.16	-7.64
-37.09	51.59	3.14
-3.01	3.34	37.32
-40.88	-40.05	40.51
		
//Fan et al., 2003; Incongruent > congruent (Flanker task)		
//Subjects=12		
24.7	-34.26	74.13
-34.99	57.97	3.8
28.86	-65.73	7.45
-32.48	-12.57	57.45
66.81	-26.1	28.93
-7.38	31.84	20.96
-15.56	-60.2	0.68
-62.13	-14.44	31.11
-.92	21.18	52.73
58.37	-55.79	-6.72
-36.76	-34.49	10.14
-40.86	-72.89	3.91
22.06	60.69	5.49
14.13	-43.7	59.3
	
//Fan et al., 2012; Incongruent > congruent		
//Subjects=12		
26	-48	52
22	-62	58
36	-40	52
50	20	-4
34	26	0
36	24	-12
-42	-68	-12
-36	-62	-28
-44	-82	-4
36	-76	8
34	-84	6
38	-84	-4
-34	18	-10
-42	16	-6
-34	22	-2
4	16	46
4	22	34
-8	2	52
-30	-10	52
-26	-6	46
-34	-8	42
26	0	52
44	0	44
40	-2	52
30	-66	34
28	48	16
30	52	26
-26	-50	52
-10	-56	58
-24	-44	46
54	14	32
48	24	22
44	2	34
-38	-34	42
-36	-38	58
	
//Frühholz et al., 2011; Flanker incongruent, Simon incongruent (FiSi) </> Flanker congruent, Simon congruent (FcSc)		
//Subjects=24		
10	12	40
-28	-12	56
30	-4	64
42	54	13
60	6	35
50	8	3
36	20	0
-64	-32	27
-54	-20	48
-64	-26	11
-26	-96	-3
-32	-80	-13
-36	-68	-16
36	-76	-16
2	-28	-8

//Georgiou-Karistianis et al., 2012; Incongruent > congruent		
//Subjects=14		
4	17	53
-2	16	51
48	10	40
-49	9	37
53	14	18
-51	7	22
0	-17	33
36	21	4
-34	25	4
14	-68	58
-15	-70	59
41	-53	52
-43	-42	48
44	-79	-3
-43	-79	6
5	-21	5
-6	-15	9
11	1	14
-11	7	11
3	-62	-15
-10	-59	-16
22	-65	-25
-26	-62	-25
40	-70	-25
-38	-69	-25
10	-79	-37
-8	-77	-37
	
//Hazeltine et al., 2000; Incongruent > congruent		
//Subjects=8		
56.08	15.69	23.91
-17.74	4.77	62.83
-23.92	-30.46	74.16
-45.12	-30.16	47.63
		
//Kellermann et al., 2011; Incongruent > congruent		
//Subjects=15		
0	-80	-22
22	-76	52
-34	-66	-24
36	-70	-26
38	-50	-34
-10	16	60
44	-32	42
-20	-22	16
42	-86	6
	
//Kerns, 2006; Incongruent > all trials		
//Subjects=26		
-6.16	7.27	50.38
-45.03	-50.9	53.49
44.73	-35.1	57.43
-41.17	34.26	30.98
35.93	42.4	32.19
		
//King et al., 2012; Incongruent > congruent		
//Subjects=25		
-30	-12	58
-6	0	56
-40	-46	48
42	-48	44
-26	-66	38
52	4	36
-36	24	22
42	16	-10
54	-56	-16

//Korsch et al., 2014; Young- FiSi > FcSc		
//Subjects=20		
34	34	-8
30	52	-11
56	6	42
12	22	-8
32	-38	72
36	-92	-5
-36	-74	-16
-30	-98	-8
6	12	8
		
//Leibovich et al., 2016; Incongruent > congruent		
//Subjects=19		
-3.07	23.64	41.48
-41.04	-2.71	30.18

//Liu et al., 2004; Incongruent > congruent (Simon)		
//Subjects=11		
-12	44	0
-34	36	10
32	60	26
30	42	44
12	32	62
26	18	36
-12	-66	74
-36	-44	70
22	-62	74
-46	-36	28
30	-80	-12
-16	-52	-6
-46	-78	34
48	-78	34
-14	-96	20
42	-10	-32
-36	-20	-20
32	-38	-2
-48	-54	-10
-64	-14	-26
58	-68	-2
-56	-26	-4
-44	-56	8
42	-60	8
44	-26	18
-38	22	-30
-32	0	-26
-36	-20	16
36	-10	-2
34	-12	16
-4	-30	72
-44	-32	68
40	-20	64
36	-18	50

//Rusted et al., 2013; Incongruent > congruent		
//Subjects=40		
40	0	45
16	-72	65
-18	-74	65
6	-68	51
10	10	73
		
//Siemann et al., 2016; Incongruent > congruent (all cue types); incongruent > congruent (valid cues)		
//Subjects=19		
-23.88	-54.86	54.74
-26.21	-4.99	42.46
-23.86	-56.69	59.31
24.76	-59.3	61.42
54.08	-37.9	-6.81
-45.12	-73.53	-6.01
-18.15	61.3	-13.18
-40.92	-49.03	14.49
-15.37	-68.31	57.83
-24.11	-.64	44.37

//Ullsperger & von Cramon, 2001; Incompatible correct > compatible correct		
//Subjects=9		
5.35	33.16	40.77
5.38	23.64	40.32
-4.04	0.58	44.17
31.72	19.66	6.03
47.71	-1.83	31.82
52.97	8.92	34.38
40.3	5.73	35.79
49.76	12.69	27.49
44.43	14.79	10.73
53.93	14.66	7.35
31.69	16.82	-5.99
47.47	36.98	-6.35
-34.85	19.1	6.46
-35.9	10.01	-4.01
-31.62	-2.42	-.97
24.26	48.06	22.99
49.7	29.43	25.23
41.2	37.5	20.29
-38.06	43.2	21.47
-35.63	-24.76	48.31
44.76	-44.83	53.65
5.52	-23.53	28.01
11.64	14.75	-2.4
9.69	-31.63	-1.43
27.65	-31.48	-1.55
-13.57	-19.66	7.88
-10.43	-22.47	-4.16
50.05	-70.98	22.12
15.06	-60.56	-9.47
3.44	-58.15	-2.91
25.56	-49.45	-19.17
-9.23	-62.66	-5.85
-32.5	-68.14	-23.1
-25.02	-84.27	-12.05

//vel Grajewska et al., 2011; Incompatible > compatible		
//Subjects=18		
-38	24	10
-32	-14	70
-38	-2	62
-56	-18	16
22	-52	-30
-40	-34	44

//Zhu et al., 2010; Younger- Incongruent > congruent		
//Subjects=22		
52.88	21.84	21.29
32.93	6.28	45.78
27.64	11.83	50.98
38.86	78.93	-9.17
34.69	90.58	26.68
30.6	62.99	41.91
34.61	85.19	-9.58
28.37	78.43	18.67
	
//Zoccatelli et al., 2010; Incongruent > congruent (arrow-position Stroop task)		
//Subjects=10		
7.28	53.92	0.5
-5.09	6.44	53.76
10.86	-46.09	20.64
-36.58	-57.67	45.02
-33.74	23.69	29.44
26.41	22.36	-.79
-27.47	15.2	-6.64
51.99	-37.31	3.15
-23.87	-80.85	26.56
-4.9	-85.46	0.12
-43	-66.67	2.39
-52.56	-30.05	33.23
26.67	-77.97	-37.2
	
//Mennigen et al., 2014; Incongruent > congruent		
//Subjects=185		
-24	-57	60
-39	-84	-3
-27	-78	24
-24	-9	57
-3	-3	57
-42	-3	36
9	6	48
12	3	69
39	-72	-9
42	-81	-6
18	-66	54
15	-15	12
-12	-21	9
-27	3	3
		
//Rodehacke et al., 2014; Incongruent > congruent		
//Subjects= 213		
-42	-72	-9
45	-75	-9
30	-6	54
33	-51	-27
-24	-9	60
15	-15	12
-18	-63	57
21	-66	57
-39	-39	45

//Sylvester et al., 2003; Incompatible > compatible (Experiment 1)		
//Subjects=14		
11	-68	45
38	-56	50
-38	-41	45
26	0	55
-30	4	55
56	22	40
-49	26	40
-34	-75	20
-30	26	10
15	19	35
-8	11	50
		
//Sylvester et al., 2003; Incompatible > compatible (Experiment 2)		
//Subjects=14		
22	-52	60
-22	-49	60
26	-45	50
-38	-38	40
30	0	50
-19	0	50
22	49	10
-26	49	15
-8	11	50
15	-15	25
-11	-4	25
-11	-19	20

//Mulder et al., 2008; Unexpected stimulus > expected time; expected stimulus > unexpected time; unexpected stimulus > unexpected time		
//Subjects=12		
43.28	20.64	-14.09
9.59	25.44	34.62
43.24	51.68	10.43
-37.01	48.87	27.74
47.75	-44.46	-9.65
63.53	-18.5	-1.54
-19.93	-57.96	-48.29
39.06	25.28	-6.61
47.69	-23.04	-4.46
1.46	-88.15	6.93
34.79	31.08	-14.75
5.34	34.01	37.39
9.54	42.65	40.1
39.22	23.55	51.22
-56.72	-49.2	31.24
67.94	-43.95	30.15
		
//Gaillard et al., 2020; stop signal: signal Inhibit (i.e., successful stop trial) > go		
//Subjects=48		
62	-38	6
44	2	44
20	10	-6
-46	-30	10
-14	-74	-28
		
//Cao & Cannon, 2021; stop signal: correct response in stop signal > hit (i.e., successful concurrent cognitive control)	
//Subjects=119		
64	-22	6
-58	-32	10
-42	-28	8
-32	24	0
-32	18	10
6	18	44
16	6	66
-40	-2	46
-10	-94	-2
18	-88	-6
-12	-28	-6
6	-22	-4
-6	-48	52
-2	34	20
-40	12	24
		
//Swann et al., 2012; Maybe stop_go > noStop_go		
//Subjects=16		
28	44	20
8	18	36
36	24	-2
40	22	-6
8	22	42
6	24	54
48	18	2
54	-54	38
50	-50	30
60	-46	36
62	-42	36
50	-46	46
56	-44	22
-56	-48	18
-58	-44	16
-56	-48	4
-58	-46	8
-54	-48	24
-58	-46	24
-32	22	0
-40	14	2
-30	24	-8
-34	16	0
-52	4	10
-32	16	-16
-38	28	24
-38	34	26
-30	42	14
-30	38	24
-40	48	20
-40	30	36

//van Veen & Carter, 2005; Semantically incongruent > congruent		
//Subjects=14		
38.09	37.7	41.38
40.11	54.97	30.2
-34.8	30.66	40.07
8.56	22.68	41.47
54.29	-52.31	50.78
-46.08	-55.18	52.68
		
//Bonnet et al., 2009; Initial go/no-go > tonic alertness; complex go/no-go > tonic altertness
//Subjects=20		
-30	-85	-17
-30	-44	-27
41	20	22
29	-71	42
-42	-67	-20
41	6	28
32	-85	-11
-33	-92	-5
	
//Braver et al., 2001; Response inhibition > go		
//Subjects=14		
34.86	44.15	26.53
47.64	12.54	25.29
53.95	8.22	5.57
12.76	22.11	31.5
16.04	11.15	58.87
57.34	-55.19	3.23
28.94	-69.36	34.34
54.2	-40.58	35.55
-57.78	-48.02	33.39
16.33	-71.4	54.53
35.32	-54.67	66.59
		
//Evers et al., 2006; No-go > go		
//Subjects=13		
48	-46	36
52	-52	42
52	-54	30
48	34	22
30	52	24
52	10	6
2	26	42
0	34	40
20	18	58
-34	-60	54
-58	-50	38
-28	-72	50
-30	26	-6
-48	10	42
-40	30	28
60	-36	-6
60	-26	-12
		
//Falconer et al., 2008; No-go > go		
//Subjects=23		
30	56	-14
44	16	34
-38	58	2

//Horn et al., 2003; No-go > go		
//Subjects=21		
45.28	51.26	-13.97
-43.51	56.42	-20.46
4.12	65.75	21.9
-2.08	44.86	43.35
23.18	56.66	25.74
-24.29	44.27	36.86
45.33	24.83	-32.14
-46.6	27.42	-28.45
-4.93	-40.26	49.19
1.54	-95.41	26.29
45.35	18.53	-31.71
-37.01	8.79	-23.9
45.86	-58.75	50.16

//Kaladjian et al. (2009b); Correct no-go > correct go		
//Subjects=20		
-40.07	26.21	37.08
29.69	18.39	37.2
-21.27	60.05	1.35
26.3	55.4	4.72
-43.41	33.51	-15.57
51.66	36.2	-19.64
7.28	43.66	-12.12
-55.79	-42.88	-3.6
53.86	5.01	-29.73
-24.24	-10.66	-15.98
26.48	-9.05	-14.17
-42.91	-62.2	40.93
52.11	-50.46	29.58
4.59	-53.6	36.73
-39.83	-70	-.73
17.38	-80.74	39.62

//Konishi et al., 1999; No-go > go		
//Subjects=6		
44.42	19.33	15.96
-47.56	32.08	13.41
	
//Matsuda et al., 2004; Anti-saccade > visually guided saccade		
//Subjects=21		
42	46	18
-38	52	12
28	4	54
-28	4	48
16	-66	52
-26	-50	56
64	-20	24
-66	-36	28
10	18	36
-12	12	38
12	-14	-4
-12	-18	-2

//Durston et al., 2003; No-go > go		 
// Subjects=7
64.69	-23.04	27.63
35.95	40.57	36.76
9.45	26.87	-10.98
-44.3	27.22	37.03
-14.7	6.02	13.89
27.54	-5.62	-9.98
-.94	4.64	23.9

//Tamm et al., 2002; No-go > go		 
// Subjects=19
51.79	14.04	-2.58
-32.76	44.91	31.31
18.21	3.37	69.38
51.99	-42.96	-3.12
		
//Dong et al., 2014; Incon_con > con_con		
//Subjects=30		
24	-63	39
		
//Binter et al., 2019; Successful no-go > successful go 		
//Subjects=70		
4	8	48
4	30	32
46	-36	48
-40	-40	48
34	50	20
28	2	60
50	12	44
-36	38	24
-42	-50	-40
-12	-54	-40
16	-56	-48
42	-56	-32
52	18	-8
-42	-82	4
62	-26	-5
18	14	0
-10	-2	8
-24	6	-4
-10	-98	12
12	-96	16
8	-4	8
		
//Booth et al., 2003; Response inhibition task: Adults- No-go > go		
//Subjects=12		
30	-63	36
-30	-51	48
39	3	45
39	42	15
33	60	15
-24	3	48
48	15	21
30	27	0
-48	6	24
9	-27	24
-39	-81	3
9	30	33
6	-24	-12
		
//Cascio et al., 2015; Correct No-go > go (all participants)		
//Subjects=37		
5	53	-20
-11	21	9
-45	22	27
34	3	28
-21	-34	64
12	-34	62
-3	-13	58
-10	-89	6
		
//Fitzgerald et al., 2008; Correct anti-saccade > correct pro-saccade		
//Subjects=11		
-15	3	57
-3	12	42
-45	-6	45
51	-33	42
-24	-54	60
-24	-69	18
21	-78	33
54	15	-9
-42	-60	12
-6	-30	15
-9	-24	-6
9	-21	-15
		
//Gooskens et al., 2019; Successful stopping > go		
//Subjects=53		
-45	-73	2
45	-64	8
33	17	8
9	23	32
-30	23	8
-9	20	32
-15	-64	59
-33	47	23
33	47	32
-21	2	71
-60	-46	17
		
//Lei et al., 2012; Go/no-go > go		
//Subjects=22		
52	16	2
-36	10	4
30	40	34
6	16	62
-2	16	44
34	-50	44
-66	-38	20
56	-40	32
-66	-38	20
6	16	42
32	22	6
-36	10	4
14	-8	20
-8	0	12
		
//Mechelli et al., 2009; No-go > go		
//Subjects=102		
42	22	42
26	-2	48
42	0	38
62	-48	16
48	-30	-8
40	-40	44
28	-64	48
8	-62	50

//Singh et al., 2010; No-go > go		
//Subjects=22		
52	6	30
10	10	46
		
//Spielberg et al., 2015; No-go > go		
//Subjects=63		
6	24	34
-34	20	-12
46	18	-6
34	54	30
-26	16	48
0	30	-20
-38	38	-12
	
//Aichert et al., 2012; Anti-saccade > pro-saccade		
//Subjects=54		
34	-5	50
-24	-5	50
10	8	51
-6	6	49
53	7	27
38	50	21
34	-42	45
14	-63	53
-18	-63	57
34	21	3
-32	-59	-24
6	-76	-13
	
//Boehler et al., 2010; Successful stop > go (stop-relevant blocks)		
//Subjects=15		
38	14	-2
42	30	2
48	14	32
36	2	56
48	6	48
-44	22	6
-38	22	20
38	38	30
-28	2	58
0	20	48
12	18	50
-34	38	34
6	26	22
-50	4	42
-40	2	36
40	-60	16
60	-42	26
50	-36	44
48	-26	-6
-52	-38	50
-62	-40	28
-44	-86	4
-40	-62	-8
-60	-66	10
-28	-74	20
4	-16	-2
0	-28	-6
-6	-10	-4
-12	14	2
14	20	6

//Brown et al., 2007; Anti-saccade response > pro-saccade response		 
// Subjects=11
26.67	-1.35	55.6
29.88	-1.55	53.33
1.81	6.11	56.41
55.39	8.5	21.64
57.59	30.71	29.49
40.28	40.33	29.96
33.93	57.71	44.03
32.84	56.54	43.05
19.85	75.95	44.71
21.99	73.62	42.66
1.52	66.31	45.98

//Brown et al., 2012; No-go > go		
//Subjects=20		
44	27	-1
-35	27	-6
38	48	25
48	21	30
-37	23	29
-19	30	-15
12	23	28
37	-43	55
39	-57	27
24	-64	53
-26	-53	53
-24	-80	30
53	-16	-11
60	-48	12
-56	-44	-1
39	-53	4
-46	-73	15
		
//Burke et al., 2011; No-go > go		
//Subjects=11		
-22	44	12
26	-50	18
20	-42	20
64	-14	14
-42	-78	24
-20	2	60
-4	-4	20
4	-40	56
28	-56	52
34	38	-8
-24	-2	-24
64	-2	10
-42	-76	24
20	-38	26
-44	-44	-6
56	-12	0
-32	10	48
		
//Cai & Leung, 2009; Successful stop > go (colour task); successful stop > go (orientation task)		
//Subjects=12		
33	21	-3
42	9	24
-48	27	33
-24	-57	45
-57	-57	0
36	-75	-12
36	-54	-18
-21	-72	21
39	27	6
-36	3	30
30	3	42
36	0	54
-33	24	-9
6	9	60
-6	9	51
24	45	18
39	-45	45
54	-30	42
-42	-75	-12
51	-63	-3
-60	-51	9
45	-3	-18
	
//Cai & Leung, 2011; Successful stop > go (SST)		
//Subjects=23		
-36	-69	-9
39	-72	12
-30	-90	-12
-15	-60	-39
24	-3	60
21	6	55
24	9	48
33	21	51
33	39	39
12	54	36
48	9	30
12	33	48
27	6	51
-51	39	12
-48	39	0
57	21	6
51	39	0
9	-6	6
-3	-24	-3
9	-9	51
9	0	42
		
//Chen et al., 2015; No-go > go		
//Subjects=15		
4	24	50
10	10	48
36	40	22
34	46	14
38	34	30
36	18	-8
46	18	-10
	
//Chikazoe et al., 2008; No-go > frequent go; no-go > infrequent go		
//Subjects=25		
26	-4	62
42	42	18
48	4	38
40	18	-2
50	10	26
-52	8	20
42	-2	56
32	46	0
40	56	6
56	16	16
-22	-4	58
32	58	-2
-30	58	14
-26	56	24
44	32	32
30	22	-6
-36	-6	58
-40	38	22
-52	6	38
32	18	12
-8	2	58
-2	-4	64
6	10	60
10	20	56
8	0	60
6	30	36
36	-44	42
24	-68	48
66	-14	32
64	-38	28
14	-68	54
-24	-66	48
-20	-62	60
56	-42	48
16	-68	64
40	-62	56
-48	-36	40
-42	-48	52
30	-68	30
52	-22	-2
66	-32	20
52	-46	14
-30	-58	-30
-32	-62	-16
-36	-50	-34
-14	-64	-32
24	4	0
-30	16	8
-18	12	10
18	10	6
-26	2	4
-32	26	-2
42	16	-2
36	40	20
24	-4	62
-24	-4	58
30	24	-6
58	14	16
44	0	56
-50	10	18
38	56	10
-50	6	4
48	10	26
60	10	28
-58	12	10
44	2	44
-46	14	-8
6	-12	32
2	2	50
2	30	36
4	34	26
4	-28	32
12	-32	44
-4	6	36
2	0	62
-6	-6	64
0	12	44
10	16	60
54	-42	48
44	-46	46
38	-56	48
62	-44	36
64	-28	28
12	-70	52
32	-64	50
-14	-66	54
-22	-60	64
-48	-32	40
30	-68	38
62	-40	24
52	-26	0
-60	-34	22
58	-50	-2
60	-18	-2
28	-54	-32
-30	-62	-28
-20	2	-4
22	6	-6
-14	4	12
32	12	-10
-24	10	4
26	0	4
16	4	12
-30	16	-4
		
//Chiu & Egner, 2015; No-go > go		
//Subjects=21		
12	11	64
12	-10	46
54	-1	43
48	20	13
57	-40	-2
39	2	-47
-60	-25	-5
-51	29	-14
		
//Congdon et al., 2010; StopInhibit > go		
//Subjects=126		
48	18	-6
-40	14	0
0	12	52
40	-62	-14
-48	-22	62
60	-26	-8
18	-28	-10
10	4	10
40	24	-4
4	36	34
40	-58	34
10	-70	40
6	-36	26
-16	-80	-24
-48	32	26
64	-36	-12
-30	-52	38
-42	46	4
10	-26	10
		
//Coxon et al., 2016; Young- StopInhibit > go		
//Subjects=20		
15	5	70
8	12	50
18	-2	68
8	28	32
10	-68	48
-8	8	48
-18	0	67
-10	32	25
-12	-65	58
52	15	8
35	25	2
42	8	35
38	40	25
58	-40	32
38	-48	50
58	-48	5
-32	22	5
-45	5	25
-38	32	32
-55	-38	35
-42	-62	12
12	4	10
18	8	-2
8	-12	-3
8	-10	5
-10	5	8
-12	5	-8
-8	-10	-3
		
//Cummins et al., 2012; Stop (successful inhibition) > go		
//Subjects=50		
30	20	-8
-30	20	-8
-44	28	40
0	-16	-4
-32	-58	-12
		
//Eijsker et al., 2019; Successful inhibition > correct go		
//Subjects=21		
-38	30	32
		
//Fedota et al., 2014; No-go > go		
//Subjects=16		
28	17.8	-10.1
39.9	23.1	9.9
-35.5	-30.3	55.1
39.7	4.1	45.9
35.9	3.7	34.3
44	30.6	30
61.8	-29.7	-10.4
53.9	-48.7	27
-40	-70.7	-11.8
		
//Fuentes-Claramonte et al., 2016; No-go > frequent-go; no-go > infrequent-go		
//Subjects=57		
-30	-85	-8
51	-43	52
30	11	-5
36	17	-2
36	53	-2
36	5	55
18	5	19
6	11	58
-24	11	-2
-33	14	-5
-9	-4	7
-45	-1	55
6	-28	28
-60	11	19
3	-34	-32
9	32	28
48	-43	52
54	11	16
39	14	-2
42	41	19
-45	-40	43
36	5	58
-27	-61	-29
60	-40	13
		
//Gavazzi et al., 2019; No-go repetitions > go repetitions		
//Subjects=36		
-40	-22	58
-36	-32	52
-38	-28	50
-40	-28	54
-32	-34	52
-40	-28	62
24	-48	-28
16	-56	-22
4	-68	-30
4	-66	-24
26	-72	-22
-4	-60	-38
-2	-8	44
0	-4	48
-4	-14	50
-4	-12	54
-2	-24	48
2	-26	42
		
//Hendrick et al., 2010; Stop > go		
//Subjects=60		
4	-20	-4
4	-24	-20
4	-24	32
8	28	32
8	20	56
-4	40	32
12	8	8
32	24	-4
44	12	36
48	12	52
32	-92	-8
44	-80	-8
60	-44	36
-12	4	8
-28	-96	-8
-60	-48	36
-40	-64	-12
-40	16	-4
		
//Hughes et al., 2014; Stop > go		
//Subjects=12		
58	-44	44
44	-54	54
36	-68	52
36	56	-4
6	-6	12
-4	-6	12
32	50	32
26	50	38
46	30	34
-44	-50	52
-56	-44	48
-64	-38	32
2	24	42
0	32	26
-6	32	34
		
//Iannaccone et al., 2015; High- and low conflict correct > no conflict correct		
//Subjects=15		
-39	-84	-6
-30	-81	-6
-24	-84	-11
-9	-1	51
-14	5	54
-15	-4	57
63	-36	29
59	-38	21
56	-36	32
41	-63	-17
45	-77	-9
35	-84	-2
51	-68	6
	
//Jahfari et al., 2011; Successful stop > go		
//Subjects=20		
46	26	12
7	33	39
-58	-50	26
58	-44	21
-37	19	-10
-38	52	-5
1	-28	27
		
//Jahfari et al., 2012; Successful stop (high, low) > go none		
//Subjects=16		
46	23	35
0	42	38
-60	-54	30
68	-32	-2
-30	18	-18
-54	32	-10
50	20	-16
-68	-38	-2
		
//Jahfari et al., 2015; Successful stop > go		
//Subjects=23		
52	18	-4
-48	18	-6
2	30	30
62	-38	8
-42	-20	-2
		
//Köhler et al., 2018; Correct no-go > correct go		
//Subjects=33		
33	23	-7
48	26	-10
-29	19	-10
-44	25	-9
44	17	49
41	5	61
42	59	-3
45	14	13
-45	17	44
-44	1	40
32	47	14
-41	56	-3
-32	61	-7
66	-30	-7
-66	-25	-10
51	-52	32
56	-51	40
-45	-51	43
-59	-54	32
-26	-64	55
2	34	50
0	19	50
-33	-90	8
		
//Kolodny et al., 2017; No-go > go (rare no-go condition)		
//Subjects=20		
-47	-53	-14
51	-17	57
-48	13	38
55	32	23
-51	-33	3
		
//Lavallee et al., 2014; Stim1 > go1		
//Subjects=21		
-27	-82	25
-42	17	25
39	-13	67
3	-22	52
48	17	31
-57	-55	22
45	32	16
-24	41	40
18	-40	64
		
//Leung & Cai, 2007; Stop > go (saccade and manual)		
//Subjects=12		
30	18	3
42	18	-6
-42	12	-6
-27	21	3
9	18	54
		
//Marco-Pallares et al., 2008; Successful inhibition trials > correct responses		
//Subjects=10		
40	24	-16
44	32	16
48	-44	20
56	-44	16
44	-52	-16
12	-76	40
20	4	64
-32	-56	40
-44	-76	-12
4	32	44
		
//McNab et al., 2008; No-go > go		
//Subjects=11		
33	24	-6
48	15	-9
33	12	3
27	51	30
36	42	27
48	39	27
		
//Messel et al., 2019; Stop > go		
//Subjects=28		
-42	-79	8
45	-79	5
-57	-61	29
45	29	44
-39	20	50
36	17	-19
-30	23	-16
30	-58	53
		
//Ness & Beste, 2013; SCD 0 > go; SCD 300 > go		
//Subjects= 13		
-8	-62	42
36	22	-10
14	-16	4
-18	-50	-22
18	-66	52
-18	-66	52
-4	-68	48
2	18	44
40	-52	46
56	24	12
-10	8	8
16	-18	8
-18	-50	-22
		
//Penfold et al., 2015; No-go > go		
//Subjects=20		
-38	22	-8
48	18	-10
-38	46	26
-32	38	16
-36	56	14
-32	-6	46
42	46	24
40	46	20
50	6	36
-32	56	24
28	60	24
-52	-2	50
10	20	32
-32	26	-2
44	18	-4
32	16	2
56	-32	-2
64	-28	-8
54	-46	10
62	-46	36
52	-42	54
-30	-94	8
44	-58	-14
-32	-56	-14
24	-64	44
-22	4	8
24	8	0
10	8	4
-14	-16	8
10	-8	8
		
//Rothmayr et al., 2011; No-go > go		
//Subjects=12		
48	20	-4
-62	-56	36
64	-46	30
6	24	62
		
//Sagaspe et al., 2011; (StopInhibit + StopRespond) > go		
//Subjects=12		
27	9	60
12	15	66
0	30	36
-3	-18	27
42	30	42
45	6	45
36	45	15
24	60	30
-54	18	-6
54	18	-3
51	45	9
33	24	-9
42	21	-15
-33	21	-3
