//Reference=MNI152		
//Abraham et al., 2012; divergent thinking contrast (Table S1)		
// Subjects=19		
//Subjects=25		
52.62	10.61	25.84
50.72	4.84	19.69
46.73	6.38	31.6
46.71	34.3	22.47
48.67	28.06	32.32
25	-12.22	56.64
26.88	-4.45	60.87
19.18	-15.93	48.49
15.37	4.12	37.15
23.2	2.18	37.13
19.19	-77.1	50.57
13.26	-69.41	54.74
40.7	-41.34	44
53.03	-49.13	-17.8
51.06	-57.14	-14.02
-23.86	-10.03	44.24
-23.95	-8.38	52.23
-25.96	-0.73	60.37
-27.61	21.94	29.31
-49.09	2.09	30.46
-49.22	13.68	38.77
-2.38	15.48	51.24
-10.15	23.66	39.41
-18.03	-69.4	52.37
-12.18	-77.45	56.22
-21.76	-69.11	40.39
-45.39	-45.72	46.81
-33.57	-47.36	38.97
-27.73	-53.41	42.79
-48.58	-59.49	-19.16
-42.76	-57.59	-13.11
		
//Saggar et al., 2015; word drawing > zigZag drawing		
//Subjects=36		
-32	12	54
-32	10	58
-30	40	40
-52	22	24
-32	2	34
-46	6	46
		
//Erhard et al., 2014; creative writing  > reading		
//Subjects=20		
-54	-3	48
10	-63	-21
-30	-50	60
-29	-93	-9
27	-90	-9
-51	18	-3
-3	15	42
57	12	33
-42	-63	-9
-15	-18	12
-21	-9	21
-24	-9	12
-27	-12	-24
		
//De Aquino et al., 2019; musicians: improvise > repeat		
//Subjects=19		
-6	-62	22
-32	-28	-12
30	-10	-20
-30	-36	-16
34	-50	-10
-24	-38	-10
36	-34	-12
44	-72	0
-42	-76	6
-64	-8	-14
-42	-54	24
-2	-48	34
6	40	-12
6	30	-10
56	-4	-16
		
//De Aquino et al., 2019; nonmusicians: improvise > repeat		
//Subjects=21		
44	-76	0
-26	-80	16
34	-36	-12
-26	-40	-12
34	-44	-12
-40	-38	-14
32	-22	-12
-32	-26	-12
		
//Dhakal et al., 2019; music improvisation: improvise > repeat		
//Subjects=24		
-9	5	68
-57	11	17
-54	11	29
-24	-10	53
30	-67	-22
		
//Chauvigne et al., 2018; improvised action > non-improvised action		
//Subjects=19		
-27.2	-12.66	55.2
1.28	0.19	54.15
-11.48	8.52	37.01
20.38	-18.36	58.64
-49.64	36.16	28.68
-49.52	1.29	27.74
48.67	3.84	3.68
-55.95	5.92	0.82
-17.49	-69.51	55.71
17.37	-62.51	61.68
-39.73	-53.74	58.09
-62.07	-40.4	20.68
1.22	-14.86	15.23
20.15	3.81	7.18
-24.19	-6.02	8.11
42.54	-73.68	-20.94
		
//Donnay et al., 2014; improvised > non-improvised jazz		
//Subjects=11		
-54	34	12
50	24	0
-60	12	24
50	14	4
-46	12	13
64	-24	2
0	16	54
8	24	54
52	-52	-24
-46	-24	-2
42	-52	18
-48	-42	58
58	-36	54
-12	-80	50
-50	-38	28
62	-26	46
42	-74	22
		
//Vartanian et al., 2018; alternative uses > object characteristics		
//Subjects=44		
-28	-34	42
24	-26	42
24	-48	22
-22	-68	46
22	20	26
-20	-24	22
26	-54	40
-22	-52	24
54	-22	42
-12	4	26
-20	14	32
-56	-20	40
-22	16	24
-30	-94	26
		
//Becker et al., 2020; greater semantic distance solution > lower semantic distance solution		
//Subjects=30		
-28	24	0
36	16	0
4	34	34
-12	-14	2
58	16	26
-22	38	32
-48	10	48
34	-56	38
66	-32	-6
		
//Wu et al., 2021a; remote association		
//Subjects=30		
0	-49	25
0	62	19
-9	5	7
45	-61	37
-42	-70	37
		
//Wu et al., 2021b; chinese compound remote association resolved > unresolved remote association		
//Subjects=60		
12	14	7
0	-46	70
6	-43	31
0	68	19
		
//Yu et al., 2021; high > low novelty + high > low appropriateness		
//Subjects=46		
36	-9	-21
-21	-9	-15
12	57	33
-54	3	-15
33	-3	-24
-21	-9	-15
		
//Danek et al., 2019; magic trick reasoning: correct restructuring > incorrect restructuring		
//Subjects=32		
-10	14	10
-2	-20	6
-12	2	-4
-48	-56	28
-52	-56	24
-34	-72	36
-38	-52	46
-56	-44	36
-54	-52	40
-6	36	54
-14	14	58
-30	12	48
-8	18	62
-12	6	56
-4	14	64
36	8	52
30	6	48
38	26	42
36	20	48
32	30	46
18	20	54
4	-70	42
10	-60	52
-6	-62	54
-14	-78	48
2	-68	2
-52	-34	-8
-60	-28	-6
-46	-48	-4
-48	-54	-6
-46	-56	-8
-54	-66	0
-30	20	4
-26	24	-4
-32	22	-8
-52	16	-6
38	-72	42
42	-68	36
42	-56	26
-38	32	20
-40	30	14
-42	48	12
		
//Ren et al., 2020; novel and useful > familiar and useful		
//Subjects=21		
-40	-46	-14
42	-72	22
34	-40	-12
38	-82	22
-4	-28	-4
-12	-16	-4
-6	-28	-12
-28	-4	-16
28	-2	-18
-24	-70	46
-38	-80	22
30	0	58
-52	8	34
-28	8	60
-48	6	24
50	6	32
42	0	38
64	-24	46
-20	-30	2
28	-68	-26
20	-72	-26
		
//Roberts et al., 2020; future simulation task: Incongruent > congruent		
//Subjects=27		
18	44	30
-66	-30	36
-24	-58	-16
22	-42	62
-68	-36	14
-24	-42	66
38	-24	6
-8	-14	32
-70	-14	4
		
//Zhang et al., 2020; high + low creative > ordinary (early binding + late integration phase)		
//Subjects=24		
-33	-36	-15
-9	-51	12
-21	21	48
-21	6	51
-45	-60	-12
-39	-39	-15
-33	-48	-15
33	-54	-18
39	-84	21
33	-33	-18
-48	30	15
-39	-3	48
-48	15	21
-18	-24	9
42	12	24
27	-6	-15
33	27	-3
		
//Cai et al., 2018; mentally create unique and valuable products using 3 of the previously described items: imagery - control		
//Subjects=16		
-12	-72	-9
-3	-54	6
-42	-12	-3
36	6	3
-48	-30	24
24	-45	0
24	-54	60
-15	-78	48
-33	-36	66
-39	27	6
24	-9	66
		
//Mashal et al., 2013; novel > conventional metaphors		
//Subjects=14		
47.48	40.6	1.17
-0.91	14.4	45.43
		
//Wu et al., 2016; number problem solving - multiple solution > baseline +  single solution < baseline		
//Subjects=20		
-8	20	56
-46	54	-12
31	-25	45
-5	-55	40
22	-61	52
-39	-31	4
53	-61	-8
5	17	0
-22	24	40
29	30	44
-5	61	8
5	51	-16
36	-17	48
-59	-4	-20
53	-24	-24
-22	-21	-20
29	-99	-4
		
//Beaty et al., 2023; hypothesis generation and synonym generation MVPA		
//Subjects=51		
-50	24	22
-2	16	48
-40	-2	34
-46	22	-6
8	-72	36
2	-48	20
-48	-44	2
-58	-34	2
62	-44	32
32	28	-2
0	-42	48
-8	-74	32
-34	-58	48
2	-90	2
		
//Park et al., 2015; figural TTCT incomplete figures: create > control		
//Subjects=20		
-32	24	-6
-2	22	42
40	32	6
-26	-56	40
-48	-56	-10
-30	4	62
30	-66	44
44	6	26
52	-52	-10
0	-18	6
46	-80	18
36	-42	-8
		
//McPherson et al., 2016; music improvisation: negative > control		
//Subjects=20		
-4	0	66
-52	12	32
-54	10	16
-54	10	20
4	14	64
//McPherson et al., 2016; music improvisation: ambiguous > control		
//Subjects=20		
-2	12	60
-2	-8	62
-54	8	12
-50	18	16
52	16	12
54	18	15
54	-26	0
//McPherson et al., 2016; music improvisation: positive > control		
//Subjects=20		
-56	10	34
-52	10	22
